"","id","name","value"
"1497","3610039","SAN BERNARDINO CITY",395417
"1498","3610041","SAN GABRIEL VALLEY WC - FONTANA",276403
"1499","3610043","GOLDEN STATE WATER CO - BARSTOW",31913
"1500","3610046","VALLEY VIEW PARK MWC",499
"1501","3610047","GOLDEN STATE WATER CO - WRIGHTWOOD",4414
"1502","3610048","TERRACE WATER COMPANY",2000
"1503","3610049","TWENTYNINE PALMS WATER DISTRICT",18795
"1504","3610050","UPLAND, CITY OF",319827
"1505","3610051","VALLEY OF ENCHANTMENT MWC",1850
"1506","3610052","VICTORVILLE WATER DISTRICT",123795
"1507","3610053","WESTERN HEIGHTS WATER COMPANY",7120
"1508","3610055","YUCAIPA VALLEY WATER DISTRICT",54310
"1509","3610057","RIVERSIDE HIGHLAND WATER COMPANY",63123
"1510","3610060","BDVWA - GOAT MOUNTAIN ID",913
"1511","3610062","RUNNING SPRINGS WATER DISTRICT",5528
"1512","3610063","GOLDEN STATE WATER CO - MORONGO DEL SUR",1746
"1513","3610064","EAST VALLEY WATER DISTRICT",104457
"1514","3610073","HI DESERT WD",23760
"1515","3610075","CHINO BASIN DESALTER AUTH. - DESALTER 1",258217
"1516","3610085","SAN ANTONIO WATER COMPANY",79477
"1517","3610086","WEST END CONSOLIDATED WATER COMPANY",76106
"1518","3610093","ARROWHEAD VILLAS MUTUAL SERVICE COMPANY",3578
"1519","3610105","GOLDEN STATE WATER CO - APPLE VLY NORTH",2051
"1520","3610107","GOLDEN STATE WATER CO - APPLE VLY SOUTH",6198
"1521","3610108","GOLDEN STATE WATER CO - LUCERNE",728
"1522","3610109","SHEEP CREEK WATER COMPANY",3354
"1523","3610110","ARROWBEAR PARK CWD",1856
"1524","3610114","CLAWA",37015
"1525","3610117","DEVORE WC",1636
"1526","3610118","APPLE VALLEY RANCHOS WATER CO - YERMO",1085
"1527","3610120","PHELAN PINON HILLS CSD",25230
"1528","3610121","SBDNO COUNTY SERVICE AREA 64",14264
"1529","3610125","SBNDO COUNTY SERVICE AREA 70J",11847
"1530","3610129","MOJAVE WATER AGENCY",292449
"1531","3610131","CALTRANS-MOUNTAIN PASS JPOE",1
"1532","3610702","USMC YERMO ANNEX",978
"1533","3610703","USMC - 29 PALMS",20918
"1534","3610705","US ARMY - FORT IRWIN",16000
"1535","3610708","BARSTOW ARMY HELIPORT",150
"1536","3610800","CDF - OAK GLEN CONSERVATION CAMP",144
"1537","3610801","CDF - PILOT ROCK CONSERVATION CAMP",65
"1538","3610850","CALIFORNIA INSTITUTION FOR MEN",13667
"1539","3610854","SEARLES VALLEY MINERALS OPERATIONS INC",2000
"1540","3700041","BARRETT LAKE MH AND RV LLC",150
"1541","3700044","AUERBACH FARMS",250
"1542","3700049","POTRERO GENERAL STORE",75
"1543","3700065","SOUTH BAY ROD & GUN CLUB INC.",200
"1544","3700073","H & J WATER COMPANY",50
"1545","3700074","CUYAMACA WATER DISTRICT",200
"1546","3700235","YOUNG LIFE OAKBRIDGE CAMP",220
"1547","3700291","OCOTILLO OASIS MOBILE HOME PARK",100
"1548","3700847","HODGES RESERVOIR RECREATION AREA",200
"1549","3700859","RANCHO DEL CAMPO WATER SYSTEM",290
"1550","3700866","DEL DIOS MUTUAL WATER COMPANY",330
"1551","3700897","GUATAY MUTUAL BENEFIT CORPORATION",100
"1552","3700905","PINE HILLS MUTUAL WATER COMPANY",893
"1553","3700909","JULIAN COMMUNITY SERVICES DISTRICT",1438
"1554","3700912","YMCA CAMP MARSTON/RAINTREE",310
"1555","3700919","LAKE WOHLFORD RESORT",235
"1556","3700922","LIVE OAK SPRINGS WATER COMPANY",300
"1557","3700923","LAKE MORENA OAK SHORES MW CO.",670
"1558","3700924","LAKE MORENA VIEWS MW CO.",360
"1559","3700933","PALOMAR MOUNTAIN MUTUAL WATER CO.",70
"1560","3700934","PAUMA VALLEY MUTUAL WATER COMPANY",120
"1561","3700936","RANCHO ESTATES MUTUAL WATER CO.",200
"1562","3700937","LAZY H MUTUAL WATER COMPANY",70
"1563","3700938","YUIMA MUNICIPAL WATER DISTRICT IDA",400
"1564","3700953","TECATE VISTA MUTUAL WATER COMPANY",200
"1565","3700962","OAKVALE PARK",100
"1566","3700968","SAN PASQUAL ACADEMY",350
"1567","3701010","WARNER UNIFIED SCHOOL DISTRICT",250
"1568","3701021","CALTRANS, BUCKMAN SPRINGS REST AREA",25
"1569","3701380","CAMERON CORNERS",50
"1570","3701408","YUIMA MUNICIPAL WATER DISTRICT",260
"1571","3701476","INDIAN HILLS CAMP",400
"1572","3701518","NARCONON SOUTHERN CALIFORNIA",80
"1573","3701934","PINE VALLEY BIBLE CONFERENCE CENTER",350
"1574","3701961","PINE VALLEY TRAILER PARK",200
"1575","3701988","ALPINE OAKS ESTATES LLC",125
"1576","3701995","WILLOWSIDE TERRACE WATER ASSOCIATION",100
"1577","3702104","MHC TT INC. (DBA PIO PICO)",800
"1578","3702181","KQ RANCH RESORT",400
"1579","3702236","PALOMAR OBSERVATORY",50
"1580","3702338","RAMONA OAKS RV RESORT",250
"1581","3702354","WARNER SPRINGS ESTATES",435
"1582","3705060","CAMPO GROUP LLC",50
"1583","3705061","CITY OF SAN DIEGO, CAMP MORENA",200
"1584","3705068","ROUGH ACRES FOUNDATION",100
"1585","3710005","CARLSBAD MWD",86596
"1586","3710006","ESCONDIDO, CITY OF",137941
"1587","3710008","FALLBROOK PUD",34096
"1588","3710009","DESCANSO COMMUNITY SERVICES DISTRICT",870
"1589","3710010","HELIX WATER DISTRICT",271759
"1590","3710011","JACUMBA COMMUNITY SD",500
"1591","3710012","RANCHO PAUMA MUTUAL WC",897
"1592","3710013","LAKESIDE WD",399651
"1593","3710014","OCEANSIDE, CITY OF",175948
"1594","3710015","POWAY, CITY OF",49835
"1595","3710020","SAN DIEGO, CITY OF",1339958
"1596","3710023","SANTA FE I.D.",64161
"1597","3710025","SWEETWATER AUTHORITY",188886
"1598","3710027","VISTA IRRIGATION DISTRICT",129353
"1599","3710029","OLIVENHAIN MWD",85010
"1600","3710036","BORREGO WD",3429
"1601","3710039","PINE VALLEY MUTUAL WC",2500
"1602","3710041","MAJESTIC PINES COMMUNITY SD",1502
"1603","3710042","SAN DIEGO COUNTY WATER AUTHORITY",3317749
"1604","3710045","POSEIDON RESOURCES - CDP",3140000
"1605","3710047","CAMPO HILLS-COUNTY PUBLIC WORKS WASTEWTR",500
"1606","3710048","GSA TECATE PORT OF ENTRY",400
"1607","3710053","DHS BORDER PATROL HWY 94 CHECKPOINT",50
"1608","3710302","ANZA BORREGO SP - PALM CANYON",170
"1609","3710305","ANZA BORREGO SP - HORSE CAMP",25
"1610","3710306","ANZA BORREGO SP - TAMARISK GROVE",50
"1611","3710311","CUYAMACA SP - PASO PICACHO",149
"1612","3710312","CUYAMACA SP - GREEN VALLEY",96
"1613","3710316","PALOMAR MTN. SP - DOANE VALLEY",99
"1614","3710317","PALOMAR MTN. SP - SILVER CREST",42
"1615","3710320","ANZA BORREGO SP - VALLECITO",28
"1616","3710700","CAMP PENDLETON (NORTH)",15600
"1617","3710702","CAMP PENDLETON (SOUTH)",39400
"1618","3710706","USN SERE CAMP WARNER SPRINGS",52
"1619","3710707","USN SAN CLEMENTE ISLAND",450
"1620","3710750","NAS NORTH ISLAND & NAB CORONADO",5367
"1621","3710800","PUERTA LA CRUZ CC #14",125
"1622","3710802","LA CIMA FIRE CENTER",90
"1623","3810001","SAN FRANCISCO REGIONAL WATER SYSTEM",2600600
"1624","3810700","PRESIDIO OF SAN FRANCISCO",3000
"1625","3900504","CLEMENTS WATER WORKS #43",120
"1626","3900511","SJC MICKE GROVE PARK",1025
"1627","3900558","RANCHO SAN JOAQUIN WATER SYS",141
"1628","3900563","GAYLA MANOR PWS",146
"1629","3900624","WEST LANE MOBILE HOME PARK",160
"1630","3900653","ISLANDER MARINA",150
"1631","3900702","CORRAL HOLLOW PWS",98
"1632","3900722","MORADA ESTATES PWS",158
"1633","3900724","ELKHORN ESTATES WATER SYSTEM",200
"1634","3900759","TURNER CUT RESORT",100
"1635","3900799","OLDE TOWNE",35
"1636","3900831","ARBOR MOBILE HOME PARK WS",340
"1637","3900844","COUNTRY MANOR MHP",75
"1638","3901032","LODI USD-TURNER ACADEMY",120
"1639","3901092","SAN JOAQUIN WATER WORKS #2",293
"1640","3901172","PAR COUNTRY ESTATES CSA-16",120
"1641","3901216","SANTOS RANCH PWS #5-CSA #35",250
"1642","3901248","FLAG CITY WATER SYSTEM",200
"1643","3901285","VICTOR SERVICE CENTER",50
"1644","3901290","FISHER NURSERY",50
"1645","3901312","CBUSO DBA TURNER ROAD VINTNERS (EAST)",100
"1646","3901348","FAIROAKS PWS #44",1162
"1647","3901390","FRANK C ALEGRE TRUCKING INC WS",25
"1648","3901392","ENVIROPLEX, INC",25
"1649","3901410","VAN RUITEN FAMILY WINERY",25
"1650","3901417","J B HUNT TRANSPORT INC",25
"1651","3902180","SUTTER HOME WINERY INC.",25
"1652","3910001","CALIFORNIA WATER SERVICE - STOCKTON",171253
"1653","3910003","ESCALON, CITY OF",7137
"1654","3910004","LODI, CITY OF",63715
"1655","3910005","MANTECA, CITY OF",80038
"1656","3910006","STOCKTON EAST WATER DISTRICT",337656
"1657","3910007","RIPON, CITY OF",14915
"1658","3910009","SAN JOAQUIN COUNTY - THORNTON",957
"1659","3910011","TRACY, CITY OF",88028
"1660","3910012","CITY OF STOCKTON",175530
"1661","3910015","CITY OF LATHROP",23384
"1662","3910017","SAN JOAQUIN COUNTY-MOKELUMNE ACRES",3762
"1663","3910018","SAN JOAQUIN RIVER CLUB INC",600
"1664","3910020","STOCKTON VERDE MOBILE HOME PARK",571
"1665","3910022","LITTLE POTATO SLOUGH MUTUAL",1010
"1666","3910023","OAKWOOD LAKE WATER DISTRICT-SUBDIVISION",891
"1667","3910024","SAN JOAQUIN COUNTY - WILKINSON MANOR",871
"1668","3910025","LAWRENCE LIVERMORE NATIONAL LAB-SITE 300",183
"1669","3910027","MOUNTAIN HOUSE COMMUNITY SERVICES DIST.",15178
"1670","3910302","SAN JOAQUIN FAIR - 2ND DISTRICT",19
"1671","3910701","DEFENSE DISTRIB. DEPOT, SHARPE SITE",500
"1672","3910702","DEFENSE DISTRIB. DEPOT -  TRACY SITE",1300
"1673","3910800","DEUEL VOCATIONAL INSTITUTION",4544
"1674","4000200","BASSI RANCH MUTUAL WATER CO.",85
"1675","4000202","EDNA VALLEY RANCH EAST",60
"1676","4000206","LAUREATE WATER COMPANY",350
"1677","4000211","GREENHEART FARMS",50
"1678","4000213","TOYOTA SAN LUIS OBISPO",35
"1679","4000221","LAETITIA VINEYARD & WINERY INC",25
"1680","4000223","SKYLINE FLOWER GROWERS & SHIPPERS",50
"1681","4000225","PHILLIPS 66 COMPANY, SANTA MARIA FACILIT",140
"1682","4000226","PACIFIC DUNES RANCH",40
"1683","4000501","HALCYON WATER SYSTEM",105
"1684","4000505","NUNES WATER COMPANY",24
"1685","4000506","WOODLAND PARK MUTUAL WATER CO",500
"1686","4000507","GARDEN FARMS C.W.D.",240
"1687","4000523","S & T MUTUAL WATER COMPANY",575
"1688","4000555","GUADALUPE COOLING COMPANY",35
"1689","4000563","HIGUERA APARTMENTS",30
"1690","4000568","SAN SIMEON CSD",462
"1691","4000589","PG&E",1200
"1692","4000590","COUNTY OF MONTEREY-LAKE NACIMIENTO",1000
"1693","4000604","PARAGON TRIANGLE WATER SUPPLY",40
"1694","4000620","SATCOM WATER SUPPLY--CAMP ROBERTS",100
"1695","4000632","HIDDEN HILLS MOBILODGE",55
"1696","4000637","COUNTRY HILLS ESTATES",60
"1697","4000650","MESA DUNES MOBILE HOME ESTATES",600
"1698","4000653","RANCHO COLINA MOBILE HOME PARK",250
"1699","4000654","RESTHAVEN MOBILE HOME PARK",75
"1700","4000656","SANTA MARGARITA KOA",50
"1701","4000660","BEAR VALLEY WATER COMPANY",45
"1702","4000670","WALNUT HILLS MUTUAL WATER CO",486
"1703","4000671","ELKS LODGE #322",40
"1704","4000675","BRANCH ELEMENTARY SCHOOL",500
"1705","4000678","TALLEY FARMS LABOR HOUSING",75
"1706","4000684","RAGGED POINT INN",100
"1707","4000689","SYCAMORE MINERAL SPRINGS RESORT",200
"1708","4000701","LOPEZ RECREATION AREA",100
"1709","4000705","LAGUNA NEGRA MUTUAL WATER CO.",80
"1710","4000714","SANTA MARGARITA RECREATION AREA",100
"1711","4000716","AVILA VALLEY MUTUAL WATER CO",65
"1712","4000733","BIDDLE REGIONAL COUNTY PARK",25
"1713","4000734","NOLL PROPERTIES",100
"1714","4000741","H2O, INC",60
"1715","4000744","AFUERA DE CHORRO WATER COMPANY",75
"1716","4000749","TERRA DE ORO WATER COMPANY",35
"1717","4000750","RIM ROCK WATER COMPANY",55
"1718","4000765","VARIAN RANCH MUTUAL WATER",120
"1719","4000768","J M SIMS WATER SUPPLY",27
"1720","4000771","RANCHO NIPOMO WATER COMPANY",65
"1721","4000775","MUSTANG SPRINGS MUTUAL WATER",30
"1722","4000781","PASO 360",30
"1723","4000783","SANTA MARIA SPEEDWAY",100
"1724","4000784","ARROYO GRANDE MUSHROOM FARM",35
"1725","4000790","PASO ROBLES RV RANCH",105
"1726","4000802","SANTA YSABEL RANCH MWC",25
"1727","4000803","RANCHO SALINAS  MBWC",50
"1728","4000806","VACHELL WATER SYSTEM",150
"1729","4000808","MONTE SERENO MUTUAL BENEFIT WATER",60
"1730","4010001","ARROYO GRANDE, WATER DEPARTMENT",17641
"1731","4010002","ATASCADERO MUTUAL WATER CO",31536
"1732","4010003","SAN MIGUELITO MWC",1400
"1733","4010004","GROVER BEACH WATER DEPARTMENT",13505
"1734","4010005","OCEANO COMM SERVICES DIST.",7530
"1735","4010006","CAYUCOS BEACH MUTUAL WATER COMPANY",2577
"1736","4010007","PASO ROBLES WATER DEPARTMENT",31398
"1737","4010008","PISMO BEACH WATER DEPARTMENT",8247
"1738","4010009","SAN LUIS OBISPO WATER DEPARTMENT",46724
"1739","4010010","SAN MIGUEL COMMUNITY SERVICES DISTRICT",2600
"1740","4010011","MORRO BAY PW DEPT - WATER DIVISION",10234
"1741","4010012","HERITAGE RANCH CSD",3428
"1742","4010014","CAMBRIA COMM SERVICES DIST",6032
"1743","4010015","MORRO ROCK MUTUAL WATER CO",2131
"1744","4010016","LOS OSOS COMMUNITY SERVICES DISTRICT",7086
"1745","4010017","GOLDEN STATE WATER COMPANY - LOS OSOS",5516
"1746","4010018","GOLDEN STATE WATER COMPANY - NIPOMO",4406
"1747","4010019","TEMPLETON CSD",6883
"1748","4010022","LOPEZ PROJECT",47105
"1749","4010023","GOLDEN STATE WATER COMPANY - EDNA",1294
"1750","4010024","SLO CWWD NO. 23 - SANTA MARGARITA",1259
"1751","4010025","SLO CWD NO. 10 - CAYUCOS WTP",2592
"1752","4010026","NIPOMO COMM SERVICES DIST",12886
"1753","4010027","NACIMIENTO WATER COMPANY",1820
"1754","4010028","SLO CSA NO. 16 - SHANDON",1295
"1755","4010040","GOLDEN STATE WATER COMPANY-CYPRESS RIDGE",2554
"1756","4010081","WOODLANDS DEVELOPMENT",2817
"1757","4010300","HEARST MONUMENT STATE PARK",200
"1758","4010301","HEARST MEMORIAL STATE BEACH",500
"1759","4010305","MONTANA DE ORO STATE PARK",990
"1760","4010830","CALIFORNIA MENS COLONY",15000
"1761","4010832","ATASCADERO STATE HOSPITAL",3000
"1762","4010900","CALTRANS - SHANDON REST STOP",800
"1763","4100503","BUTANO CANYON MUTUAL",150
"1764","4100509","COUNTY SERVICE AREA 7",300
"1765","4100512","LOMA MAR MUTUAL",65
"1766","4100513","PESCADERO HIGH SCHOOL",105
"1767","4100522","REDWOOD GLEN CAMP & CONFERENCE CTR",169
"1768","4100529","CAMP LOMA MAR",176
"1769","4100531","LOG CABIN RANCH",55
"1770","4100533","SKYLONDA MUTUAL",420
"1771","4100536","SAN MATEO COUNTY MEMORIAL PARK",1790
"1772","4100538","CAMP JONES GULCH",357
"1773","4100540","OKU INC",35
"1774","4100555","PORTOLA IMPROVEMENT ASSOCIATION",100
"1775","4100603","COSTANOA CAMPGROUND",33
"1776","4110006","CALIFORNIA WATER SERVICE - BEAR GULCH",58432
"1777","4110009","CALIFORNIA WATER SERVICE-S SAN FRANCISCO",61769
"1778","4110010","MONTARA WATER AND SANITARY DISTRICT",4374
"1779","4110011","COASTSIDE COUNTY WATER DISTRICT",18871
"1780","4110012","CUESTA LA HONDA GUILD INC",750
"1781","4110013","CITY OF DALY CITY",102593
"1782","4110020","PALO ALTO PARK MUTUAL WATER COMPANY",2500
"1783","4110023","CITY OF SAN BRUNO",40165
"1784","4110024","CITY OF EAST PALO ALTO",28000
"1785","4200505","CACHUMA VILLAGE",60
"1786","4200531","RANCHO MARCELINO WATER & SERV.",240
"1787","4200560","SISQUOC #1",200
"1788","4200612","MEADOWLARK RANCHES MWC",150
"1789","4200616","SKYLINE PARK & SERVICE CO.",300
"1790","4200618","MIDLAND SCHOOL CORPORATION",150
"1791","4200626","FREMONT/SY IMPROVEMENT ASSN.",25
"1792","4200666","KINECTA FEDERAL CREDIT UNION",40
"1793","4200684","LINCOLNWOOD MUTUAL WATER",186
"1794","4200691","PACIFIC OFFSHORE PIPELINE COMP",35
"1795","4200693","ELLWOOD MUTUAL WATER CO.",186
"1796","4200703","EL CAPITAN MUTUAL WATER CO",135
"1797","4200717","SOUTH COAST INN",1000
"1798","4200741","PACIFICA SUITES",152
"1799","4200743","EXXON, LAS FLORES CYN PROJECT",50
"1800","4200800","EAST VALLEY FARMS MUTUAL WATER",125
"1801","4200807","WOODSTOCK PROPERTY OWNERS ASSN",350
"1802","4200822","SANTA RITA WATER CO",66
"1803","4200824","NOJOQUI FALLS COUNTY PARK",1000
"1804","4200827","SANTA YNEZ ROBLAR MHP",45
"1805","4200833","BONITA SCHOOL",90
"1806","4200846","JALAMA BEACH PARK",1000
"1807","4200851","ROLLING HILLS WATER ASSN.",66
"1808","4200854","IMERYS FILTRATION MINERALS, INC",600
"1809","4200865","RANCHO MARIA GOLF CLUB INC",1000
"1810","4200866","FIRESTONE VINEYARD",60
"1811","4200876","VALLEY PACIFIC PETROLEUM SERVICES",500
"1812","4200877","BETTERAVIA GAS & MART",150
"1813","4200911","CACHUMA LAKE COUNTY PARK",1000
"1814","4200918","LOS PRIETOS COMPLEX",45
"1815","4200934","LAFOND WINERY",900
"1816","4200943","TEIXEIRA FARMS - FRONTIER COOLING",80
"1817","4200947","BETTER COOLING PRODUCE",35
"1818","4200957","KENNETH VOLK VINEYARDS",35
"1819","4200960","LIVE OAK CAMPGROUND - TFF",100
"1820","4200962","WINDSET FARMS GREENHOUSES",100
"1821","4210001","CARPINTERIA VALLEY WATER DISTRICT",16050
"1822","4210002","LOS ALAMOS COMMUNITY SERVICES DISTRICT",1800
"1823","4210003","GUADALUPE WATER DEPARTMENT",7585
"1824","4210004","GOLETA WATER DISRICT",86721
"1825","4210005","SAN VICENTE WATER COMPANY",550
"1826","4210006","LOMPOC-CITY WATER UTILITY DIV",41541
"1827","4210007","MONTECITO WATER DIST",11398
"1828","4210009","CUYAMA COMMUNITY SERVICES DISTRICT",800
"1829","4210010","CITY OF SANTA BARBARA WATER DEPARTMENT",94231
"1830","4210011","SANTA MARIA WATER DEPARTMENT",106280
"1831","4210013","SOLVANG WATER DIVISION",5506
"1832","4210016","GOLDEN STATE WATER COMPANY - ORCUTT",31831
"1833","4210017","VANDENBERG VILLAGE COMM. SERV. DIST.",7146
"1834","4210018","BUELLTON WATER DEPARTMENT",5095
"1835","4210019","MISSION HILLS CSD",3560
"1836","4210020","SANTA YNEZ RIVER WATER CONS. DIST. ID#1",6737
"1837","4210021","GOLDEN STATE WATER COMPANY - TANGLEWOOD",1949
"1838","4210022","GOLDEN STATE WATER COMPANY - LAKE MARIE",524
"1839","4210024","LA CUMBRE MUTUAL WATER CO",4900
"1840","4210030","CENTRAL COAST WATER AUTHORITY",454575
"1841","4210700","AMERICAN WATER O&M, LLC - VAFB",14971
"1842","4300516","ALDERCROFT HEIGHTS COUNTY WATER DISTRICT",338
"1843","4300517","CHEMEKETA PARK MUTUAL WATER COMPANY",346
"1844","4300520","RAINERI MUTUAL WATER COMPANY",132
"1845","4300522","LAKE CANYON MUTUAL WATER COMPANY",156
"1846","4300525","MELODY WOODS WATER COMPANY",160
"1847","4300542","SAN MARTIN COUNTY WATER DISTRICT",614
"1848","4300543","WEST SAN MARTIN WATER WORKS INC",1403
"1849","4300551","HAPPY ACRES MWC",220
"1850","4300560","GREEN MOUNTAIN WATER COMPANY",180
"1851","4300567","BURCHELL ROAD WATER COMPANY",132
"1852","4300573","GREEN ACRES MUTUAL WATER",53
"1853","4300577","RANCHO ROBLES MUTUAL WATER COMPANY",112
"1854","4300602","ECONOMY INN",50
"1855","4300603","OAK DELL PARK",100
"1856","4300608","GAVILAN JOINT COMMUNITY COLLEGE DISTRICT",989
"1857","4300610","ANCHORPOINT CHRISTIAN SCHOOL",85
"1858","4300611","CASA DE FRUTA WATER SYSTEM",250
"1859","4300615","THOUSAND TRAILS - MORGAN HILL",508
"1860","4300630","FOOTHILL MUTUAL WATER",36
"1861","4300637","LOS RANCHOS DE UVAS WATER COMPANY",58
"1862","4300716","LUPIN LODGE",300
"1863","4300721","LOMA PRIETA JUSD-LOMA PRIETA SCHOOL",560
"1864","4300760","SANTA TERESA MEADOWS WATER COMPANY",68
"1865","4300770","THREE SPRINGS RANCH MUTUAL WATER COMPANY",110
"1866","4300779","LAKESIDE SD-LAKESIDE SCHOOL",110
"1867","4300791","HGST INC",2850
"1868","4300792","ABORN HEIGHTS WATER MUTUAL ASSOCIATION",45
"1869","4300859","LEARNING SERVICES CORP.",46
"1870","4300939","COUNTRYSIDE MUSHROOMS INC",50
"1871","4300941","MONTEREY MUSHROOMS",377
"1872","4300971","PG&E METCALF",100
"1873","4300979","QUAIL CREEK ESTATES MUTUAL WATER COMPANY",55
"1874","4300986","CINNABAR HILLS GOLF CLUB",225
"1875","4300988","GEORGE CHIALA FARMS INC",250
"1876","4300993","Z BEST PRODUCTS",52
"1877","4300996","VALLEY VIEW RANCHES",45
"1878","4301003","VO UU BUDDHIST MEDITATION ASSOCIATION",25
"1879","4301011","NESTLDOWN RANCH",250
"1880","4310001","CWSC LOS ALTOS SUBURBAN",68404
"1881","4310004","CITY OF GILROY",39050
"1882","4310006","CITY OF MORGAN HILL",41779
"1883","4310007","CITY OF MOUNTAIN VIEW",78000
"1884","4310009","CITY OF PALO ALTO",66932
"1885","4310011","SAN JOSE WATER",924954
"1886","4310013","STANFORD UNIVERSITY",29635
"1887","4310018","CITY OF CUPERTINO",14207
"1888","4310020","CITY OF SAN JOSE - EVG/EDV/COY",93300
"1889","4310022","GREAT OAKS WC INC",99240
"1890","4310027","SANTA CLARA VALLEY WATER DISTRICT",1540360
"1891","4310028","SAN JOSE STATE UNIVERSITY",30000
"1892","4400502","TROUT GULCH MUTUAL WATER COMPANY",552
"1893","4400528","LAUREL COMMUNITY LEAGUE",78
"1894","4400530","LAND OF MEDICINE BUDDHA",75
"1895","4400558","SAN ANDREAS MUTUAL WATER CO",350
"1896","4400559","SUMMIT MUTUAL WATER COMPANY",140
"1897","4400585","RIDGEVIEW ESTATES MWC",45
"1898","4400595","VILLA DEL MONTE MWC",375
"1899","4400621","RIVER GROVE MUTUAL WATER ASSN",54
"1900","4400631","LAS CUMBRES MUTUAL WATER CO",337
"1901","4400642","CATHEDRAL WOOD MUTUAL WATER",48
"1902","4400664","JARDINES DEL VALLE",150
"1903","4400701","QUAKER CENTER",46
"1904","4400705","VAJRAYANA FOUNDATION",200
"1905","4400706","CAMP HAMMER",324
"1906","4400715","HIDDEN FALLS GIRL SCOUT CAMP",150
"1907","4400725","SANTA CRUZ COUNTY FAIRGROUNDS",550
"1908","4400750","APTOS HIGH SCHOOL",1925
"1909","4400764","MOUNT MADONNA CENTER",75
"1910","4400774","SANTA CRUZ KOA CAMPGROUNDS",110
"1911","4400801","LOCKHEED MARTIN SPACE SYSTEMS",100
"1912","4400825","ROARING CAMP RAILROAD INC",250
"1913","4400902","GIZDICH HOME RANCH",200
"1914","4410001","BIG BASIN WATER COMPANY",1650
"1915","4410002","SLVWD - FELTON WATER SYSTEM",4340
"1916","4410008","MT. HERMON ASSOCIATION, INC.",2250
"1917","4410010","SANTA CRUZ WATER DEPARTMENT",97767
"1918","4410011","WATSONVILLE, CITY OF",65739
"1919","4410013","SCOTTS VALLEY WATER DISTRICT",10509
"1920","4410014","SAN LORENZO VALLEY WATER DIST",21145
"1921","4410016","FOREST LAKES MWC",1200
"1922","4410017","SOQUEL CREEK WATER DISTRICT",37720
"1923","4410018","CENTRAL WATER DISTRICT",2700
"1924","4410301","CSP - BIG BASIN STATE PARK",3029
"1925","4410304","CSP-NATURE CENTER",200
"1926","4410306","CSP - RANCHO DEL OSO",200
"1927","4500006","SHASTA CSA - SUGARLOAF, #2",160
"1928","4500007","VERDE VALE WATER COMPANY",313
"1929","4500008","LAKESHORE VILLA MUTUAL WATER CO",134
"1930","4500012","CASCADE RACQUET CLUB MUTUAL WATER",92
"1931","4500013","LAKESIDE WOODS MUTUAL WATER CO",310
"1932","4500018","SALT CREEK SUMMER HOMES",136
"1933","4500020","TRAIL IN RV CAMPGROUND",97
"1934","4500022","HAT CREEK WATER COMPANY, LLC",50
"1935","4500028","SHASTA CSA - CRAGVIEW, #23",218
"1936","4500035","SISKIYOU FOREST PRODUCTS",75
"1937","4500054","BALLS FERRY FISHING RESORT",204
"1938","4500062","LONE TREE MOBILE HOME PARK",92
"1939","4500066","CLEAR CREEK MOBILE PARK",86
"1940","4500071","PELORIA DIGGER BAY LLC",100
"1941","4500078","LAKEHEAD CAMPGROUND & RV PARK",150
"1942","4500080","LAKESHORE VILLA RV PARK",75
"1943","4500081","LAZY LANDING MOBILE HOME PARK",250
"1944","4500082","MIDWAY MOBILEHOME PARK",50
"1945","4500092","RIVER BREEZE MOBILE HOME PARK",105
"1946","4500093","RED HILL MOBILEHOME PARK",35
"1947","4500094","RIVERLAND MOBILEHOME PARK",274
"1948","4500097","SALT CREEK RESORT LLC",52
"1949","4500101","LAKE SHASTA PINES RV PARK & CAMPGROUND",101
"1950","4500102","BEAR MOUNTAIN RV RESORT",108
"1951","4500104","SUNRISE MOBILEHOME PARK",25
"1952","4500120","CAMP SHASTA COFFEE COMPANY",35
"1953","4500140","MCGEE'S CORNER SALOON",50
"1954","4500143","ROOSTER'S LANDING",54
"1955","4500149","REDDING TRAVEL CENTER",120
"1956","4500160","PACHECO ELEMENTARY SCHOOL",375
"1957","4500163","JUNCTION SCHOOL DISTRICT",350
"1958","4500170","MONTGOMERY CREEK SCHOOL",95
"1959","4500173","CASSEL PARK MUTUAL WATER CO",131
"1960","4500178","LAKESHORE VILLA CENTER",200
"1961","4500183","BLACK BUTTE ELEMENTARY SCHOOL",360
"1962","4500191","SIERRA PACIFIC IND - ANDERSON",250
"1963","4500193","VERDE VALE ELEMENTARY SCHOOL",115
"1964","4500194","VILLAGE GREEN",100
"1965","4500195","STARLITE PINES MUTUAL WATER CO INC",510
"1966","4500200","AMBERWOOD MOBILE HOME PARK",84
"1967","4500203","RAPID RIVER MOBILEHOME PARK",86
"1968","4500208","CLEAR CREEK MARKET",196
"1969","4500213","JOLLY GIANT FLEA MARKET",75
"1970","4500216","SUN OAKS RACQUET CLUB",450
"1971","4500224","BASSHOLE BREWS",30
"1972","4500230","AIRPORT COMMERCIAL PLAZA",25
"1973","4500237","SWEET BRIAR CAMP",60
"1974","4500241","MISTER TACO",74
"1975","4500248","SHASTA CAVERNS",200
"1976","4500254","ANDERSON PARK VILLAGE",110
"1977","4500255","SACRAMENTO RIVER RV PARK",300
